,comp_produced_prod_mean,price_produced_prod_mean,prod_sp_val_dist,output_all_prdcts,price_produced_prod_std,delta_coefficient,share_produced_products,prod_sp_val_alct,prod_space_struc
227,4.324690712083679,32.712103631773616,"normal_[0, 1]",545.0,18.13713914834994,50,0.09,degree_centrality,BA_4
228,5.257719344856309,70.26745908979727,"normal_[0, 1]",394.0,55.818497214258464,50,0.07,degree_centrality,BA_4
229,3.9855847235066766,14.651499751190851,"normal_[0, 1]",197.0,12.62975895542879,50,0.03,degree_centrality,BA_4
230,5.211801884690499,44.48656024001937,"normal_[0, 1]",521.0,37.39592817229922,50,0.09,degree_centrality,BA_4
231,4.29526863814164,71.98639069229414,"normal_[0, 1]",448.0,43.260732007440154,50,0.09,degree_centrality,BA_4
232,5.0078144049008735,64.76478503976621,"normal_[0, 1]",385.5,65.9953164014161,50,0.07,degree_centrality,BA_4
233,2.797958627192604,68.3465905974783,"normal_[0, 1]",501.5,69.08431690953127,50,0.1,degree_centrality,BA_4
234,4.931662059714799,44.10814280849489,"normal_[0, 1]",412.0,44.74880176721328,50,0.07,degree_centrality,BA_4
235,4.000745184368026,59.58176193850815,"normal_[0, 1]",451.5,57.72469017288084,50,0.08,degree_centrality,BA_4
236,4.1868606701490085,68.67656876703435,"normal_[0, 1]",504.5,61.616821216095964,50,0.09,degree_centrality,BA_4
237,3.8227934456796735,70.50139467272182,"normal_[0, 1]",292.5,57.832226764264384,50,0.06,degree_centrality,BA_4
238,4.829137542051256,95.26003531997219,"normal_[0, 1]",277.70781898372525,87.52497754576143,50,0.06,degree_centrality,BA_4
239,5.1192717566016,78.40671877611149,"normal_[0, 1]",298.0,57.86120180812211,50,0.06,degree_centrality,BA_4
240,4.079984106429841,58.58330349649004,"normal_[0, 1]",371.5,65.69423790336808,50,0.07,degree_centrality,BA_4
241,3.3995051813799924,6.663109397249127,"normal_[0, 1]",227.0,2.1325649465524807,50,0.04,degree_centrality,BA_4
242,4.622146810419396,67.4214613208715,"normal_[0, 1]",385.5,73.71011858257407,50,0.07,degree_centrality,BA_4
243,2.6665391226492083,85.01153819703859,"normal_[0, 1]",588.6290239252363,71.89740368482148,50,0.14,degree_centrality,BA_4
244,4.065753035527544,57.65775257707675,"normal_[0, 1]",512.5,67.15874793004697,50,0.1,degree_centrality,BA_4
245,4.780747607274296,109.17564807963984,"normal_[0, 1]",301.0,96.88585025003289,50,0.06,degree_centrality,BA_4
246,3.2279873961180585,68.20583344107561,"normal_[0, 1]",453.5,84.93825984933196,50,0.1,degree_centrality,BA_4
247,4.703202265773358,116.42791619455738,"normal_[0, 1]",317.5,98.3661486212636,50,0.07,degree_centrality,BA_4
248,4.858212113075616,51.69553778437265,"normal_[0, 1]",506.0,39.76167716536828,50,0.09,degree_centrality,BA_4
249,4.130039997814623,70.44824084505862,"normal_[0, 1]",590.0,55.99891669649668,50,0.11,degree_centrality,BA_4
