,comp_produced_prod_mean,price_produced_prod_mean,prod_sp_val_dist,output_all_prdcts,price_produced_prod_std,delta_coefficient,share_produced_products,prod_sp_val_alct,prod_space_struc,max_info,nominal_demand
60,3.339187176537974,152.3782700621617,"normal_[0, 1]",494.0,127.59686645969887,100,0.1,random,BA_4,0.5,75
61,4.0636854659212265,192.8445435434334,"normal_[0, 1]",362.5,137.56213866010557,100,0.08,random,BA_4,0.5,75
62,3.5703196342372236,131.3032740111116,"normal_[0, 1]",460.0,109.1622268032341,100,0.09,random,BA_4,0.5,75
63,3.4825131545375005,147.68939707385573,"normal_[0, 1]",342.0,125.73559601345848,100,0.07,random,BA_4,0.5,75
64,4.537424633148406,225.45488501735156,"normal_[0, 1]",501.5,205.34569434972698,100,0.1,random,BA_4,0.5,75
65,3.888021905625192,157.0089106162992,"normal_[0, 1]",702.0,149.8902026899903,100,0.13,random,BA_4,0.5,75
66,3.604611392756704,216.44406453734203,"normal_[0, 1]",289.0,145.39755023393298,100,0.07,random,BA_4,0.5,75
67,3.6523036705672247,158.1039071832649,"normal_[0, 1]",834.8722675,134.78737970019577,100,0.16,random,BA_4,0.5,75
68,4.325715641378634,141.84588060945796,"normal_[0, 1]",349.0,145.9335888584802,100,0.07,random,BA_4,0.5,75
69,4.35099121121729,177.71063213851372,"normal_[0, 1]",524.5,180.04903050321232,100,0.1,random,BA_4,0.5,75
70,2.9132189301234286,140.91291313590102,"normal_[0, 1]",498.5,130.0678679469089,100,0.1,random,BA_4,0.5,75
71,3.6626154543721103,185.1900211367587,"normal_[0, 1]",590.5,156.1688660827884,100,0.12,random,BA_4,0.5,75
72,3.2384515392546027,159.51711866949213,"normal_[0, 1]",1063.5,125.07817099855114,100,0.21,random,BA_4,0.5,75
73,3.3662101328441563,258.39098214428617,"normal_[0, 1]",438.0,108.62981642511936,100,0.11,random,BA_4,0.5,75
74,3.6837042208799775,67.20908945590449,"normal_[0, 1]",335.0,44.391560579122064,100,0.06,random,BA_4,0.5,75
