,comp_produced_prod_mean,price_produced_prod_mean,prod_sp_val_dist,output_all_prdcts,price_produced_prod_std,share_produced_products,prod_space_struc
75,0.07300332355330667,2.683431532179059,Exp(0.1),673.5,3.8692197910936086,0.14,BA_4
76,0.06971531643148726,4.105530985579722,Exp(0.1),741.0,10.025565799943486,0.16,BA_4
77,0.055138751265190585,3.34497657251353,Exp(0.1),708.5,8.206282237797168,0.16,BA_4
78,0.046422714807516,1.461196569804226,Exp(0.1),987.5,1.3882730781177457,0.22,BA_4
79,0.06770103958871977,2.9555837292009093,Exp(0.1),806.0,6.969755808803827,0.18,BA_4
80,0.09063368930410487,3.6916937417619407,Exp(0.1),1049.5,7.844266446874478,0.21,BA_4
81,0.08785319324680912,2.4042034762525626,Exp(0.1),970.0,4.7894201633599485,0.19,BA_4
82,0.10827738339982232,4.122906352356699,Exp(0.1),424.0,8.175839216750468,0.09,BA_4
83,0.09076386031138567,4.864866514259879,Exp(0.1),965.5,10.431216734424856,0.21,BA_4
84,0.08415045964450495,2.205035696383989,Exp(0.1),711.5833243341938,2.7458074215833608,0.15,BA_4
85,0.04992531357579826,1.5987819152302565,Exp(0.1),890.4679864306639,1.3513880805437657,0.19,BA_4
86,0.048703366069631465,2.5286966354363067,Exp(0.1),1068.5,5.965737206438755,0.22,BA_4
87,0.07515926019255346,1.6172881153710217,Exp(0.1),601.0,1.4704639498102223,0.13,BA_4
88,0.08729095744473388,1.9599172519302288,Exp(0.1),451.5,2.10979068982477,0.1,BA_4
89,0.06228470010700789,2.5057077101993586,Exp(0.1),1029.0,5.329753716264384,0.21,BA_4
90,0.11039950332606284,8.925018548792014,Exp(0.1),640.5,21.74003195454584,0.16,BA_4
91,0.07817261283729056,2.0252285934747882,Exp(0.1),827.0,3.510390114726457,0.17,BA_4
92,0.07014672449251959,2.3751990252688624,Exp(0.1),1105.5,4.076698418643547,0.23,BA_4
93,0.059899578880645135,1.4204458631649028,Exp(0.1),862.0,1.3816722939506718,0.18,BA_4
94,0.08821304320173595,3.2331361269871324,Exp(0.1),931.0,7.699082386140206,0.2,BA_4
95,0.06610521127166573,2.4079787152736905,Exp(0.1),1129.5,3.4432892287467003,0.21,BA_4
96,0.06547657532719772,2.8790959339826543,Exp(0.1),918.5,5.301086760007651,0.21,BA_4
97,0.07582001715556692,3.44445518013454,Exp(0.1),972.5,7.728766757197981,0.18,BA_4
98,0.0675543936323095,2.0332396803122075,Exp(0.1),605.0,2.4479580168410924,0.13,BA_4
99,0.06043203228963263,1.9234433259233328,Exp(0.1),973.5,2.325195845944144,0.2,BA_4
100,0.5879162493717554,27.03120309101921,Exp(0.5),997.9891556234796,48.680660325047036,0.18,BA_4
101,0.3644089712785295,15.04932620228111,Exp(0.5),1046.1080812187809,51.93578814636562,0.19,BA_4
102,0.3616678921488652,14.371301348665847,Exp(0.5),864.9645294573668,35.80181920235714,0.17,BA_4
103,0.503817188288296,15.439710434252147,Exp(0.5),1099.5,29.649286290587224,0.2,BA_4
104,0.619138806204214,15.960511186708802,Exp(0.5),1036.0,34.637784096661626,0.19,BA_4
105,0.3495462155031724,20.968028811118483,Exp(0.5),1277.0,69.13085728649867,0.23,BA_4
106,0.7646622254525167,33.6702570209589,Exp(0.5),918.5,45.439050555424956,0.17,BA_4
107,0.4432715771202239,19.891318985279366,Exp(0.5),1302.5,48.669084490249176,0.23,BA_4
108,0.6547722595825962,27.384249327582463,Exp(0.5),772.0,49.25685375546768,0.15,BA_4
109,0.2775164371805251,6.382942649726147,Exp(0.5),825.5,16.21681271409402,0.16,BA_4
110,0.3895793668160528,11.678433789747867,Exp(0.5),836.5,22.094880405835465,0.16,BA_4
111,0.5581680207636985,38.166620057721595,Exp(0.5),892.5,70.85038626820807,0.18,BA_4
112,0.7354348216854507,25.76840936923348,Exp(0.5),1014.5,45.70870783730329,0.18,BA_4
113,0.5491111916414463,27.275014941916552,Exp(0.5),1267.5,64.02974382390505,0.23,BA_4
114,0.32361805961607043,5.976404827272573,Exp(0.5),794.0,16.6741526960714,0.17,BA_4
115,0.3853134475011389,4.38790124294376,Exp(0.5),740.5,6.894241525457862,0.14,BA_4
116,0.36402462097116417,18.745549700848226,Exp(0.5),1127.5,39.21048368053572,0.2,BA_4
117,0.4621890396013844,14.02173839787326,Exp(0.5),912.0,25.12649832925354,0.16,BA_4
118,0.6755180165903361,31.901838150940762,Exp(0.5),546.1214449359421,44.1922772801022,0.12,BA_4
119,0.6117577440758895,28.23999596604144,Exp(0.5),1063.5,49.821482750504245,0.2,BA_4
120,0.5624557268101253,23.90903673495402,Exp(0.5),1028.1628470012527,38.56700790759579,0.19,BA_4
121,0.6049125625000471,24.61434910170301,Exp(0.5),1068.0,46.457702207624905,0.2,BA_4
122,0.5853916510409138,17.364562767764994,Exp(0.5),921.5,40.861104409231174,0.18,BA_4
123,0.1950975826106368,2.688334594034025,Exp(0.5),899.0,2.915783954783408,0.16,BA_4
124,0.6665026464665711,37.001375541926244,Exp(0.5),885.5,68.6680749343109,0.17,BA_4
125,0.30435747018951337,3.3816985027997752,Exp(0.5),806.0,5.115443225456414,0.14,BA_4
126,0.4781631474719836,31.936227726011552,Exp(0.5),1295.0,57.834019763888605,0.24,BA_4
127,0.3175598061458114,6.096016283238122,Exp(0.5),1083.5,16.36644284562173,0.2,BA_4
128,0.4655613444390399,14.257563699953128,Exp(0.5),962.0,27.454764656206518,0.18,BA_4
129,0.6414604834536856,33.337573302261575,Exp(0.5),988.0,54.769437810930434,0.18,BA_4
130,0.7765136626206947,37.62706900622653,Exp(0.5),739.0,57.229834853140105,0.14,BA_4
131,0.20053385161651974,2.2668194718677697,Exp(0.5),985.0,2.3066918853442417,0.17,BA_4
132,0.5641792571002625,37.97400768429849,Exp(0.5),1099.0,83.68539807804201,0.2,BA_4
133,0.4685579170738679,20.090398496646788,Exp(0.5),1236.5,41.616374003774226,0.22,BA_4
134,0.3544041414611757,20.13632312595077,Exp(0.5),930.5,70.34357098522699,0.17,BA_4
135,0.8032107565767928,12.441016265123372,Exp(0.5),520.0,15.484161327614936,0.09,BA_4
136,0.21763694201142905,2.4339437001878568,Exp(0.5),852.5,1.3701475840374129,0.15,BA_4
137,0.37533177390248185,3.064791990423968,Exp(0.5),720.0,4.2906182406445295,0.13,BA_4
138,0.6824964110023102,29.19848601584393,Exp(0.5),1045.5,64.08282941960995,0.2,BA_4
139,0.4588394540006728,24.69544391445788,Exp(0.5),631.0,52.13557633093325,0.13,BA_4
140,0.5038204330582032,21.18810473076612,Exp(0.5),1020.5,38.54965066075121,0.18,BA_4
141,0.9005430882027812,27.980099858682035,Exp(0.5),861.5,51.23325931836494,0.15,BA_4
142,0.6363544074209057,24.190286847438852,Exp(0.5),546.5,44.89126289498853,0.1,BA_4
143,0.40009757730169104,20.428868449022538,Exp(0.5),1201.0,54.65779695129956,0.22,BA_4
144,0.4580097468011455,17.421030927737554,Exp(0.5),1035.5,43.346134408708785,0.19,BA_4
145,0.6092704639996264,37.96944743452168,Exp(0.5),1219.5,56.33602135385331,0.23,BA_4
146,0.3772186718930123,23.289187472552555,Exp(0.5),1158.3722675000001,55.923264426383675,0.22,BA_4
147,0.6118328078212106,36.754039925634615,Exp(0.5),1219.5,85.8899810393275,0.22,BA_4
148,0.2974209129409975,4.392003226610311,Exp(0.5),933.0,10.788421897857342,0.18,BA_4
149,0.4578946641069394,22.247033973581964,Exp(0.5),1269.0,38.48939287176043,0.25,BA_4
150,2.9036241413911665,97.07352560005627,Exp(1.5),604.0,163.58905739378844,0.11,BA_4
151,2.378978367000796,30.635915804451308,Exp(1.5),713.0,40.623925206792435,0.12,BA_4
152,3.0555931337301407,66.16033536847421,Exp(1.5),463.0,72.48156046036853,0.09,BA_4
153,1.9223143418798,78.20297517756704,Exp(1.5),658.5,123.59101251240398,0.12,BA_4
154,3.49158371641037,141.6234947307539,Exp(1.5),539.0,149.5338327871885,0.1,BA_4
155,1.3657729224097013,50.596213663164406,Exp(1.5),881.0,90.18907182755855,0.16,BA_4
156,3.8390516431032182,126.84332227335264,Exp(1.5),603.5,152.02197659517387,0.11,BA_4
157,3.116869213841982,98.76922149902944,Exp(1.5),681.5,117.39316545202018,0.12,BA_4
158,2.8591896383733064,84.86768463557834,Exp(1.5),869.0,117.73660360010959,0.16,BA_4
159,1.8217132577027402,28.55627476308381,Exp(1.5),718.0,48.651164786196496,0.12,BA_4
160,3.0068766516130685,51.283674038311844,Exp(1.5),720.5,62.624416667846155,0.13,BA_4
161,2.893548944211416,47.95786093195633,Exp(1.5),668.0,53.91960255926907,0.12,BA_4
162,2.118182750963337,39.16270616858057,Exp(1.5),697.0,94.69768442059755,0.13,BA_4
163,3.057964724479161,145.4381479144451,Exp(1.5),855.0,138.22561776761705,0.17,BA_4
164,2.8436972837171304,120.26774264754276,Exp(1.5),897.0,161.49843726098268,0.17,BA_4
165,2.429912438242062,118.62291650558649,Exp(1.5),840.0,141.987948843524,0.17,BA_4
166,2.127673597190356,63.52656458495644,Exp(1.5),549.8159606158364,96.68850609504022,0.11,BA_4
167,2.794967226545731,115.0576774862248,Exp(1.5),956.100433370182,186.33340307922057,0.18,BA_4
168,3.1933403085019934,119.69364421338379,Exp(1.5),524.0,159.69320427150018,0.1,BA_4
169,2.2683191553828213,40.4917881891979,Exp(1.5),633.0,65.97027331205894,0.11,BA_4
170,3.4608743886865696,109.9342155501651,Exp(1.5),674.0,148.65590637462807,0.12,BA_4
171,2.69175123855231,58.82724049081927,Exp(1.5),508.0,88.41737752589977,0.09,BA_4
172,2.7680150314465286,120.99852556492986,Exp(1.5),644.5,177.9080259063575,0.13,BA_4
173,2.885948468420852,66.8536972277732,Exp(1.5),708.0,71.08348628539885,0.13,BA_4
174,3.6262970689768528,92.58313370145213,Exp(1.5),496.5,136.3372820186942,0.09,BA_4
175,2.06363050999203,33.973233223924424,Exp(1.5),792.0,49.48610773274295,0.14,BA_4
176,3.021197001959062,47.9119400200666,Exp(1.5),506.0,65.93095766581152,0.09,BA_4
177,2.8330549842017785,99.8570400265895,Exp(1.5),701.5,163.12970495960238,0.12,BA_4
178,2.873991365382973,84.81605156253781,Exp(1.5),840.0,122.70967588570856,0.15,BA_4
179,3.4184190429667902,118.2845759017076,Exp(1.5),614.0,206.56603457662843,0.11,BA_4
180,1.8791540235266213,54.46240619853236,Exp(1.5),690.0639937124675,141.52745097699292,0.13,BA_4
181,3.712770053702956,138.16659031942632,Exp(1.5),693.0,178.21289795461135,0.13,BA_4
182,1.727868667188832,84.83676036338093,Exp(1.5),1083.0,176.58517487249858,0.19,BA_4
183,3.464840434769377,96.51221815492462,Exp(1.5),556.5,118.1350930354212,0.1,BA_4
184,3.1217571142086293,101.3706639701651,Exp(1.5),651.5,119.43486597298708,0.12,BA_4
185,3.486929124202565,75.28585465709259,Exp(1.5),814.5,108.05770408640906,0.14,BA_4
186,2.7414213468984285,30.471246534160287,Exp(1.5),665.0,39.75642452424992,0.12,BA_4
187,1.8050935487990531,53.44267516353612,Exp(1.5),1052.5,94.16439108272809,0.19,BA_4
188,3.3635194873495187,97.09544930754008,Exp(1.5),619.5,123.3733110827692,0.12,BA_4
189,3.3607035977922033,103.70720295270249,Exp(1.5),654.5,128.4963130195236,0.12,BA_4
190,3.3396668414581225,97.08650042941973,Exp(1.5),696.5,120.87634339465168,0.13,BA_4
191,2.016686206034367,22.937712186317437,Exp(1.5),463.0,40.60399805258256,0.08,BA_4
192,2.092283449876535,110.49929999504606,Exp(1.5),580.0,189.5782542771821,0.12,BA_4
193,2.940368527390344,115.27354623570692,Exp(1.5),639.5,140.02036926177576,0.12,BA_4
194,2.8547973507679534,69.59136044369032,Exp(1.5),761.5,93.40896736109787,0.14,BA_4
195,4.0145818239957585,108.01634129539495,Exp(1.5),753.0,111.50376343567137,0.14,BA_4
196,2.9093564857323257,61.27336493544642,Exp(1.5),499.0,86.1146618272884,0.09,BA_4
197,3.3180988403182137,136.17162881790898,Exp(1.5),636.5090322690468,141.8666578237879,0.12,BA_4
198,2.947212254726543,93.6462536012375,Exp(1.5),540.0,147.1794509225469,0.1,BA_4
199,4.076484368025725,128.25835066683462,Exp(1.5),719.0,112.59259643562962,0.13,BA_4
200,5.1430520903750665,135.25360116833625,"N(0, 1)",495.5,142.28493889225047,0.09,BA_4
201,4.470445316909908,182.58518859903907,"N(0, 1)",511.0,146.7472738815929,0.1,BA_4
202,3.9539706371922776,54.57490449511504,"N(0, 1)",266.5,83.79514692729731,0.05,BA_4
203,4.5422431948379725,197.5155163374156,"N(0, 1)",226.0,210.651999107341,0.05,BA_4
204,4.127998120139859,59.926813348069395,"N(0, 1)",286.0,70.20390403929423,0.05,BA_4
205,4.789018415515663,78.31488418495245,"N(0, 1)",219.0,108.35817575400586,0.04,BA_4
206,4.854978288130203,36.44318184079536,"N(0, 1)",322.0,22.442120084421735,0.05,BA_4
207,2.7480671414618487,13.422202566007845,"N(0, 1)",293.0,10.32879748183554,0.05,BA_4
208,4.645290159385421,124.44643141660177,"N(0, 1)",318.5,156.6698833275536,0.06,BA_4
209,3.9951567077813177,109.92141938595528,"N(0, 1)",495.5,113.8890319576877,0.09,BA_4
210,4.18757818068668,191.82114825128562,"N(0, 1)",269.0,155.06455812291904,0.06,BA_4
211,3.623380059813754,125.59166893474071,"N(0, 1)",522.5,106.86012957546677,0.1,BA_4
212,2.269072984368796,66.33167137952886,"N(0, 1)",330.0,115.67285664872792,0.06,BA_4
213,3.661348891134806,126.89016134655624,"N(0, 1)",237.0,144.1887267683887,0.05,BA_4
214,3.7352547653065367,97.5308070290747,"N(0, 1)",498.0,71.39809968585071,0.09,BA_4
215,4.032382278275309,146.29380365440608,"N(0, 1)",338.5,155.28860256184126,0.07,BA_4
216,4.386010428729175,128.062406268775,"N(0, 1)",321.5,131.0435426816482,0.06,BA_4
217,4.3748390885185815,52.362226389801656,"N(0, 1)",184.0,57.85911305837633,0.03,BA_4
218,3.948148874156422,148.22587937077702,"N(0, 1)",250.0,159.28255373425822,0.05,BA_4
219,4.247908461234403,84.94710253710277,"N(0, 1)",347.0,81.20526304166654,0.06,BA_4
220,4.616188791635381,93.33572708873872,"N(0, 1)",396.0,103.7177537251528,0.07,BA_4
221,5.06672307104773,220.01506472647134,"N(0, 1)",256.0,218.04643722425598,0.05,BA_4
222,4.330226032981086,122.44925649073295,"N(0, 1)",419.5,106.53212604124492,0.08,BA_4
223,3.803194375616816,149.93684423573566,"N(0, 1)",366.0,191.5593305652673,0.07,BA_4
224,3.9551884847480414,161.71684313527481,"N(0, 1)",368.0,164.07643845000902,0.07,BA_4
225,4.187353057318327,141.72006687296334,"N(0, 1)",317.5,139.65136774230268,0.06,BA_4
226,3.946768212608108,147.0374679915641,"N(0, 1)",640.0,130.9205847020966,0.12,BA_4
227,3.95964784270016,198.5045498796112,"N(0, 1)",356.0,188.30842649860284,0.08,BA_4
228,4.238334393299492,137.80761145291902,"N(0, 1)",339.5,129.69463769579642,0.07,BA_4
229,3.908845728414685,54.702184735176964,"N(0, 1)",316.0,41.30094080321303,0.05,BA_4
230,3.790793964296384,188.1432319035743,"N(0, 1)",341.5,174.30792466534837,0.07,BA_4
231,4.92190164814987,119.63499657086409,"N(0, 1)",370.0,78.6240080522687,0.07,BA_4
232,4.133921446643119,147.36388349814132,"N(0, 1)",135.5,195.91006509672462,0.03,BA_4
233,4.11934788423054,24.36690105820888,"N(0, 1)",230.0,11.571906080039776,0.04,BA_4
234,4.038898035798395,115.5571825693196,"N(0, 1)",373.0,95.51856007143728,0.07,BA_4
235,3.625367013968134,75.85025651253841,"N(0, 1)",449.5,114.97790431040063,0.08,BA_4
236,4.408560049936175,80.22677797305454,"N(0, 1)",595.0,63.57449859794143,0.1,BA_4
237,3.4438025646978194,57.18011379013311,"N(0, 1)",664.0,44.56169551531425,0.11,BA_4
238,4.245400368638906,109.99096694998128,"N(0, 1)",337.5,155.0165560356622,0.06,BA_4
239,4.182484883080027,158.66178630569527,"N(0, 1)",425.5,159.60130204781373,0.09,BA_4
240,3.856836737928062,164.79462942352126,"N(0, 1)",486.5,131.72643185749374,0.1,BA_4
241,4.506916477811885,139.81080035642728,"N(0, 1)",321.5,142.75490190693486,0.06,BA_4
242,3.852774929107458,196.68460511201718,"N(0, 1)",387.0,175.47817589689654,0.08,BA_4
243,3.2832705330541514,123.54828340161028,"N(0, 1)",486.936129828086,124.50960732562919,0.1,BA_4
244,4.62000985862601,160.728936312286,"N(0, 1)",425.0,153.64507812755957,0.08,BA_4
245,4.492498936665071,265.5648407075106,"N(0, 1)",188.0,165.79073065151888,0.05,BA_4
246,4.016101602853468,120.78288319427824,"N(0, 1)",218.5,160.38868726976312,0.04,BA_4
247,4.778822055764974,219.16454438182822,"N(0, 1)",335.5,185.49055745405826,0.07,BA_4
248,5.066977163915934,81.42633036426413,"N(0, 1)",356.0,92.17207490053421,0.06,BA_4
249,3.1479780594010873,56.407012203879034,"N(0, 1)",178.5,87.01740736426069,0.04,BA_4
250,1.0,38.55618466898955,U(1),185.5,40.505617235667174,0.04,BA_4
251,1.0,59.2063492063492,U(1),489.5,42.679138713548454,0.1,BA_4
252,1.0,42.15986394557823,U(1),363.0,39.410152773208885,0.07,BA_4
253,1.0,75.85891812865499,U(1),281.0,41.82701253716027,0.08,BA_4
254,1.0,63.47322554752896,U(1),401.5,42.128558342868224,0.09,BA_4
255,1.0,50.74284811126916,U(1),270.0,39.91942439747238,0.06,BA_4
256,1.0,36.913780663780656,U(1),320.5,34.43444513947529,0.06,BA_4
257,1.0,51.904761904761905,U(1),187.0,42.662255299162105,0.05,BA_4
258,1.0,80.20833333333334,U(1),151.0,39.583333333333336,0.05,BA_4
259,1.0,59.41457586618878,U(1),378.0,42.83045685471357,0.08,BA_4
260,1.0,48.0162795992714,U(1),305.0,40.39427671174261,0.06,BA_4
261,1.0,56.48809523809525,U(1),309.5,44.693555868044406,0.06,BA_4
262,1.0,64.55772297877562,U(1),501.0,40.672174146453344,0.11,BA_4
263,1.0,54.72916666666667,U(1),358.5,38.98574681676768,0.08,BA_4
264,1.0,12.665598290598293,U(1),184.0,14.628641539117908,0.03,BA_4
265,1.0,51.02083333333333,U(1),174.0,48.97917552814325,0.04,BA_4
266,1.0,41.01279317697228,U(1),261.5,36.344839382743956,0.05,BA_4
267,1.0,60.89400921658986,U(1),244.5,47.896477803219064,0.05,BA_4
268,1.0,65.80357142857143,U(1),378.5,44.42150480663296,0.08,BA_4
269,1.0,64.92244123823072,U(1),295.0,43.10438963011347,0.07,BA_4
270,1.0,69.28919294990723,U(1),332.5,41.98421153144809,0.08,BA_4
271,1.0,72.0748299319728,U(1),317.5,44.154717067253245,0.07,BA_4
272,1.0,72.30189373046515,U(1),324.5,43.80403606380827,0.07,BA_4
273,1.0,45.865163368614816,U(1),230.0,44.980979917266424,0.05,BA_4
274,1.0,35.098507462686555,U(1),265.5,36.76602109853789,0.05,BA_4
275,1.0,60.098717034925144,U(1),488.5,41.74689587125335,0.1,BA_4
276,1.0,34.39763488543977,U(1),189.5,39.96115799549353,0.04,BA_4
277,1.0,38.56807511737089,U(1),329.5,33.48383994265306,0.06,BA_4
278,1.0,50.94757441549078,U(1),356.0,36.56694444820629,0.07,BA_4
279,1.0,67.36596736596736,U(1),247.0,46.15160192090264,0.06,BA_4
280,1.0,47.561205273069675,U(1),261.0,44.29753641700071,0.05,BA_4
281,1.0,50.80218467315242,U(1),300.0,39.849202309460395,0.06,BA_4
282,1.0,60.96778100775194,U(1),348.0,41.65977848843189,0.08,BA_4
283,1.0,52.25294418842807,U(1),307.5,47.773905959541466,0.06,BA_4
284,1.0,46.56663478399489,U(1),278.0,41.07733491936353,0.06,BA_4
285,1.0,62.959830866807614,U(1),436.5,39.99521295144256,0.1,BA_4
286,1.0,43.835637480798766,U(1),260.0,46.063976534715394,0.05,BA_4
287,1.0,60.97154471544715,U(1),347.0,41.65457032425305,0.08,BA_4
288,1.0,47.326355079519644,U(1),251.0,40.30523248553683,0.06,BA_4
289,1.0,45.273972602739725,U(1),269.0,45.11809736349298,0.05,BA_4
290,1.0,30.375350140056018,U(1),169.5,40.465460277968546,0.04,BA_4
291,1.0,35.50438596491228,U(1),96.5,45.63470558974661,0.03,BA_4
292,1.0,61.2942612942613,U(1),223.5,40.169455643544886,0.06,BA_4
293,1.0,51.30876068376068,U(1),200.0,48.6989892609186,0.04,BA_4
294,1.0,18.506006006006007,U(1),196.0,22.299256240981965,0.03,BA_4
295,1.0,65.06871345029239,U(1),429.0,43.51993783280215,0.1,BA_4
