,comp_produced_prod_mean,price_produced_prod_mean,prod_sp_val_dist,output_all_prdcts,price_produced_prod_std,delta_coefficient,share_produced_products,prod_sp_val_alct,prod_space_struc,max_info,nominal_demand
464,2.7263349163091393,253.91648935372018,"normal_[0, 1]",1666.0,139.8146932197291,100,0.42,degree_centrality,full,0.6,75
465,2.1437285456469866,185.95815919747426,"normal_[0, 1]",1822.0,112.48945375401694,100,0.43,degree_centrality,full,0.6,75
466,2.1920707296126367,179.71305002770762,"normal_[0, 1]",2131.5,121.68497619599344,100,0.48,degree_centrality,full,0.6,75
467,2.2802105128128702,203.16074741515774,"normal_[0, 1]",1810.0,124.76320886793225,100,0.44,degree_centrality,full,0.6,75
468,2.2521734967123423,193.670653539492,"normal_[0, 1]",1476.925021573938,146.0671336713215,100,0.35,degree_centrality,full,0.6,75
469,2.3082167201834967,191.06322567306182,"normal_[0, 1]",1671.0,135.53769442704433,100,0.38,degree_centrality,full,0.6,75
470,2.9201271673775837,243.9970241014925,"normal_[0, 1]",1696.0,153.33320206080415,100,0.39,degree_centrality,full,0.6,75
471,3.0463736803605856,217.73978876670853,"normal_[0, 1]",1456.5,164.71548108366488,100,0.31,degree_centrality,full,0.6,75
472,2.0776320401087305,168.99820481757044,"normal_[0, 1]",2100.5,124.97186541752079,100,0.48,degree_centrality,full,0.6,75
473,2.3694804921075843,177.9494512145888,"normal_[0, 1]",1736.5,133.6372942049712,100,0.38,degree_centrality,full,0.6,75
474,2.3116212554560143,198.3896216784322,"normal_[0, 1]",1867.4656863424125,138.70987807046959,100,0.44,degree_centrality,full,0.6,75
475,2.4807640824525734,214.13224718079343,"normal_[0, 1]",1859.0,140.74907008300326,100,0.43,degree_centrality,full,0.6,75
476,2.234232798952722,172.2547066977483,"normal_[0, 1]",1801.5,123.39723607059784,100,0.39,degree_centrality,full,0.6,75
477,2.361635678129413,189.78395969052468,"normal_[0, 1]",1830.0,125.635903233614,100,0.42,degree_centrality,full,0.6,75
478,2.5580651733487927,195.91931126917282,"normal_[0, 1]",1911.0,141.70751046901344,100,0.43,degree_centrality,full,0.6,75
479,1.8999947506768813,158.38307489330722,"normal_[0, 1]",2041.5,123.92591851373068,100,0.46,degree_centrality,full,0.6,75
480,1.9134615530910488,179.82219227995418,"normal_[0, 1]",1890.0,100.51119884645053,100,0.47,degree_centrality,full,0.6,75
481,2.5922593014611985,217.1235179956539,"normal_[0, 1]",1938.5,148.8636668169576,100,0.45,degree_centrality,full,0.6,75
482,2.642214316647023,196.34543944278948,"normal_[0, 1]",1743.964873868845,138.63825245084533,100,0.39,degree_centrality,full,0.6,75
483,2.430856834029865,207.51750161798,"normal_[0, 1]",1744.0,133.70750954854958,100,0.4,degree_centrality,full,0.6,75
484,2.58481308298778,217.2760021883382,"normal_[0, 1]",1811.0,131.47629364870542,100,0.42,degree_centrality,full,0.6,75
485,2.8287860774906517,259.6616937596569,"normal_[0, 1]",1468.0,128.02308535827223,100,0.36,degree_centrality,full,0.6,75
486,2.3184035016504376,183.09595414976985,"normal_[0, 1]",1402.0,142.10854332510326,100,0.32,degree_centrality,full,0.6,75
487,3.4120514339947525,291.45024474989145,"normal_[0, 1]",1965.0,177.07831790082187,100,0.46,degree_centrality,full,0.6,75
488,2.1012329259066598,178.0497468919659,"normal_[0, 1]",2149.0,110.69247863575504,100,0.5,degree_centrality,full,0.6,75
489,2.515978511592869,203.0082894969977,"normal_[0, 1]",1745.2854300806414,148.0573886061893,100,0.39,degree_centrality,full,0.6,75
490,3.0199795957872158,245.09467076036842,"normal_[0, 1]",1913.0,179.3431606275125,100,0.43,degree_centrality,full,0.6,75
491,2.297587089877125,197.4640581050238,"normal_[0, 1]",1977.056536675,127.73335040681984,100,0.47,degree_centrality,full,0.6,75
492,2.5592429086755373,218.5689590482604,"normal_[0, 1]",1505.0,130.79689855523839,100,0.36,degree_centrality,full,0.6,75
493,2.033741199220568,190.09905398062202,"normal_[0, 1]",1814.5,111.49327685789743,100,0.45,degree_centrality,full,0.6,75
494,2.78742118306649,238.7745136803659,"normal_[0, 1]",1914.5,141.43662273357512,100,0.45,degree_centrality,full,0.6,75
495,2.5753336516421714,208.07187818333009,"normal_[0, 1]",1525.0,158.51068796932762,100,0.35,degree_centrality,full,0.6,75
496,3.3354134129272035,283.793222954612,"normal_[0, 1]",1392.0,165.06173182662047,100,0.32,degree_centrality,full,0.6,75
497,2.366830801801997,188.07777603194015,"normal_[0, 1]",1709.5,143.55324430521503,100,0.39,degree_centrality,full,0.6,75
498,3.4763518576429564,249.49411605482257,"normal_[0, 1]",1709.0,170.39124912638997,100,0.37,degree_centrality,full,0.6,75
499,2.0398441749434046,179.3862175057832,"normal_[0, 1]",2377.0,131.65721130105007,100,0.56,degree_centrality,full,0.6,75
500,1.9979286170278383,182.63765899727727,"normal_[0, 1]",2189.5,111.75021194520512,100,0.53,degree_centrality,full,0.8,75
501,2.877110152113963,246.27592031505074,"normal_[0, 1]",1998.5,149.6262397065719,100,0.47,degree_centrality,full,0.8,75
502,2.351748232299356,209.0736881498735,"normal_[0, 1]",1605.0,123.05312659339977,100,0.38,degree_centrality,full,0.8,75
503,2.0475072797272555,184.42052451643033,"normal_[0, 1]",1973.0,117.05625494996195,100,0.47,degree_centrality,full,0.8,75
504,2.206081670924517,172.8124264948549,"normal_[0, 1]",1676.5,133.44508239889151,100,0.37,degree_centrality,full,0.8,75
505,2.619608117260316,221.47522340731254,"normal_[0, 1]",1528.1243463300839,145.54018023870913,100,0.36,degree_centrality,full,0.8,75
506,3.1946700581755216,229.97926699094228,"normal_[0, 1]",1394.5,149.79017056003866,100,0.31,degree_centrality,full,0.8,75
507,2.1844257021283493,197.2412067193929,"normal_[0, 1]",1752.760352691495,126.35948690085364,100,0.42,degree_centrality,full,0.8,75
508,2.120076854114341,198.9706985328933,"normal_[0, 1]",2131.0,114.5744374506358,100,0.53,degree_centrality,full,0.8,75
509,3.8093454307490537,282.73314559762304,"normal_[0, 1]",1341.0,187.92673611318128,100,0.3,degree_centrality,full,0.8,75
510,2.1686976529063564,179.65534838294113,"normal_[0, 1]",2055.5,135.11466359531968,100,0.47,degree_centrality,full,0.8,75
511,2.501471754305779,201.25481821962552,"normal_[0, 1]",1522.5,147.0866403307753,100,0.35,degree_centrality,full,0.8,75
512,1.90625064949982,171.58614720447002,"normal_[0, 1]",1732.5,114.49333734478772,100,0.41,degree_centrality,full,0.8,75
513,1.6973069671195973,141.7154789436643,"normal_[0, 1]",2124.5889625335594,111.48306204909929,100,0.48,degree_centrality,full,0.8,75
514,2.459572348339041,218.5274165971311,"normal_[0, 1]",1917.5,139.36247931330013,100,0.45,degree_centrality,full,0.8,75
515,2.2227182378196715,194.73850601908381,"normal_[0, 1]",2197.0,128.87366544483243,100,0.52,degree_centrality,full,0.8,75
516,2.4151221541368617,200.82637687177726,"normal_[0, 1]",2137.6006240707698,133.48586438767646,100,0.49,degree_centrality,full,0.8,75
517,2.333982391961228,193.86335088475383,"normal_[0, 1]",2153.5,140.36429969981927,100,0.49,degree_centrality,full,0.8,75
518,2.201879956329388,197.19760823824367,"normal_[0, 1]",1536.0,120.04246538432687,100,0.37,degree_centrality,full,0.8,75
519,2.586616954108388,203.96211435562626,"normal_[0, 1]",1813.0,135.08828211909503,100,0.41,degree_centrality,full,0.8,75
520,2.974206410503204,222.96780446805138,"normal_[0, 1]",1632.5,151.4887448584257,100,0.36,degree_centrality,full,0.8,75
521,2.3294975024017592,191.6511738071413,"normal_[0, 1]",1963.5,125.94859622077401,100,0.45,degree_centrality,full,0.8,75
522,2.734112862591512,219.74657162068348,"normal_[0, 1]",2019.0,166.100811511088,100,0.45,degree_centrality,full,0.8,75
523,2.4098027310858274,196.7628687509961,"normal_[0, 1]",1705.0,135.20430245767383,100,0.38,degree_centrality,full,0.8,75
524,2.5154180899549243,213.24663346530414,"normal_[0, 1]",1323.5,138.1251073821091,100,0.3,degree_centrality,full,0.8,75
525,2.3724779714407958,198.77052863805542,"normal_[0, 1]",2032.0,133.59507333779487,100,0.47,degree_centrality,full,0.8,75
526,2.7129705573041205,236.3760668990491,"normal_[0, 1]",1659.4285701503006,149.0962317782361,100,0.39,degree_centrality,full,0.8,75
527,2.241220600625488,200.781277562415,"normal_[0, 1]",2223.265674416109,136.41557610501613,100,0.54,degree_centrality,full,0.8,75
528,2.404130012123814,203.13405028019858,"normal_[0, 1]",1637.5,136.90165517316223,100,0.38,degree_centrality,full,0.8,75
529,2.684661172064148,224.869311770595,"normal_[0, 1]",1398.5,152.08130171381418,100,0.32,degree_centrality,full,0.8,75
530,1.9618025191060091,180.61009921761925,"normal_[0, 1]",2271.0,115.37593714187477,100,0.55,degree_centrality,full,0.8,75
531,2.2813287191604976,193.27962949026218,"normal_[0, 1]",1505.0,141.70448190827443,100,0.34,degree_centrality,full,0.8,75
532,2.5488464646648947,199.53585077304646,"normal_[0, 1]",1750.0,146.19581609353978,100,0.39,degree_centrality,full,0.8,75
533,2.1130733809506106,171.97311246083615,"normal_[0, 1]",1836.0,131.57223629784195,100,0.42,degree_centrality,full,0.8,75
534,2.4679939009170377,210.83459263658432,"normal_[0, 1]",2005.0,127.38991381177163,100,0.47,degree_centrality,full,0.8,75
535,2.47116748488736,211.45669916916316,"normal_[0, 1]",2349.5,149.78517563794668,100,0.54,degree_centrality,full,0.8,75
536,2.5062172410513597,206.7486157275087,"normal_[0, 1]",1147.0,152.44823396883376,100,0.26,degree_centrality,full,0.8,75
537,3.0502257846159417,248.94722478391085,"normal_[0, 1]",1643.0,151.4694180424735,100,0.38,degree_centrality,full,0.8,75
538,2.3123934328703784,186.789698250758,"normal_[0, 1]",1883.50693633328,134.46395326683285,100,0.43,degree_centrality,full,0.8,75
539,2.566073602290026,240.03705788176566,"normal_[0, 1]",1402.5,133.0019145236581,100,0.36,degree_centrality,full,0.8,75
540,2.243214486434469,191.96626517612785,"normal_[0, 1]",1433.5,116.82534376308996,100,0.34,degree_centrality,full,0.8,75
541,2.4281425617975083,202.02960125500485,"normal_[0, 1]",1443.9905587443284,136.5612889744551,100,0.34,degree_centrality,full,0.8,75
542,2.228142974284418,201.5236230206117,"normal_[0, 1]",1644.8722675000001,113.61534678972781,100,0.4,degree_centrality,full,0.8,75
543,3.4301852332688045,254.95190390615437,"normal_[0, 1]",1949.0,173.8396394872966,100,0.43,degree_centrality,full,0.8,75
544,1.8586119375871095,167.69662819310898,"normal_[0, 1]",2002.0,109.16684166880309,100,0.48,degree_centrality,full,0.8,75
545,1.8004407458384664,156.42340664905154,"normal_[0, 1]",2235.5,117.06233962491407,100,0.52,degree_centrality,full,0.8,75
546,2.309004231187012,191.76761639055144,"normal_[0, 1]",1807.2473207023074,140.64170341090505,100,0.41,degree_centrality,full,0.8,75
547,2.469730706545092,179.77420450362808,"normal_[0, 1]",1948.5,154.9450022297828,100,0.42,degree_centrality,full,0.8,75
548,2.5788396531130733,181.29610179407527,"normal_[0, 1]",1381.5,151.47525006968218,100,0.29,degree_centrality,full,0.8,75
549,2.2467480873489483,195.1993636244973,"normal_[0, 1]",1885.6775893359686,121.27529312418402,100,0.45,degree_centrality,full,0.8,75
550,2.6183828160095683,233.93414117913107,"normal_[0, 1]",1853.5,137.67373712214248,100,0.44,degree_centrality,full,1.0,75
551,2.4557127369553378,214.33397272287772,"normal_[0, 1]",1881.0,127.11566406425496,100,0.45,degree_centrality,full,1.0,75
552,2.349721862898828,208.2524229402589,"normal_[0, 1]",2115.0,127.90870371524008,100,0.51,degree_centrality,full,1.0,75
553,2.523327132466625,227.12462707624118,"normal_[0, 1]",1608.138993274227,127.4938768436758,100,0.39,degree_centrality,full,1.0,75
554,1.8660588025766067,165.34623677516305,"normal_[0, 1]",2052.903589397737,112.34666171359859,100,0.49,degree_centrality,full,1.0,75
555,2.058166508416865,181.39877794087624,"normal_[0, 1]",1976.0,113.04303360469116,100,0.47,degree_centrality,full,1.0,75
556,2.5804462790808658,218.69334377503583,"normal_[0, 1]",1187.0,133.28452869716443,100,0.28,degree_centrality,full,1.0,75
557,2.3018037284032404,207.99296189151408,"normal_[0, 1]",1532.0,124.2531369717112,100,0.37,degree_centrality,full,1.0,75
558,2.895061458158489,231.62927150343543,"normal_[0, 1]",1620.5,166.26625774770218,100,0.36,degree_centrality,full,1.0,75
559,2.372500185206167,177.2563321252825,"normal_[0, 1]",1651.3425574671228,137.98535904071574,100,0.36,degree_centrality,full,1.0,75
560,1.9991599458871188,179.27670593151996,"normal_[0, 1]",2053.5,118.22892701294212,100,0.49,degree_centrality,full,1.0,75
561,2.411727115267317,200.42227130663542,"normal_[0, 1]",2024.0,144.636877092536,100,0.46,degree_centrality,full,1.0,75
